,Date,Close,SMA,Decision,Cash Balance,Shares Held,Total Value
138,2006-09-06,70.03,66.91433333333333,0.0,9705.236448411546,0.0,9705.236448411546
139,2006-09-07,72.8,67.212,-1.0,9705.236448411546,0.0,9705.236448411546
140,2006-09-08,72.52,67.51599999999999,-1.0,9705.236448411546,0.0,9705.236448411546
141,2006-09-11,72.5,67.74633333333333,-1.0,9705.236448411546,0.0,9705.236448411546
142,2006-09-12,72.63,67.902,-1.0,9705.236448411546,0.0,9705.236448411546
143,2006-09-13,74.2,68.136,-1.0,9705.236448411546,0.0,9705.236448411546
144,2006-09-14,74.17,68.33633333333333,-1.0,9705.236448411546,0.0,9705.236448411546
145,2006-09-15,74.1,68.48666666666666,-1.0,9705.236448411546,0.0,9705.236448411546
146,2006-09-18,73.89,68.673,-1.0,9705.236448411546,0.0,9705.236448411546
147,2006-09-19,73.77,68.89166666666667,-1.0,9705.236448411546,0.0,9705.236448411546
148,2006-09-20,75.26,69.241,-1.0,9705.236448411546,0.0,9705.236448411546
149,2006-09-21,74.65,69.60966666666667,-1.0,9705.236448411546,0.0,9705.236448411546
150,2006-09-22,73.0,69.90733333333334,0.0,9705.236448411546,0.0,9705.236448411546
151,2006-09-25,75.75,70.31066666666668,-1.0,9705.236448411546,0.0,9705.236448411546
152,2006-09-26,77.61,70.76633333333334,-1.0,9705.236448411546,0.0,9705.236448411546
153,2006-09-27,76.41,71.09833333333334,-1.0,9705.236448411546,0.0,9705.236448411546
154,2006-09-28,77.01,71.39933333333335,-1.0,9705.236448411546,0.0,9705.236448411546
155,2006-09-29,76.98,71.71233333333335,-1.0,9705.236448411546,0.0,9705.236448411546
156,2006-10-02,74.86,71.94400000000002,0.0,9705.236448411546,0.0,9705.236448411546
157,2006-10-03,74.07,72.19433333333336,0.0,9705.236448411546,0.0,9705.236448411546
158,2006-10-04,75.38,72.45300000000003,0.0,9705.236448411546,0.0,9705.236448411546
159,2006-10-05,74.83,72.7036666666667,0.0,9705.236448411546,0.0,9705.236448411546
160,2006-10-06,74.22,72.91733333333336,0.0,9705.236448411546,0.0,9705.236448411546
161,2006-10-09,74.63,73.11333333333337,0.0,9705.236448411546,0.0,9705.236448411546
162,2006-10-10,73.81,73.34100000000004,0.0,9705.236448411546,0.0,9705.236448411546
163,2006-10-11,73.23,73.56600000000003,0.0,9705.236448411546,0.0,9705.236448411546
164,2006-10-12,75.26,73.8426666666667,0.0,9705.236448411546,0.0,9705.236448411546
165,2006-10-13,75.02,74.0816666666667,0.0,9705.236448411546,0.0,9705.236448411546
166,2006-10-16,75.4,74.3156666666667,0.0,9705.236448411546,0.0,9705.236448411546
167,2006-10-17,74.29,74.40933333333336,0.0,9705.236448411546,0.0,9705.236448411546
168,2006-10-18,74.53,74.55933333333337,0.0,9705.236448411546,0.0,9705.236448411546
169,2006-10-19,78.99,74.76566666666669,-1.0,9705.236448411546,0.0,9705.236448411546
170,2006-10-20,79.95,75.01333333333335,-1.0,9705.236448411546,0.0,9705.236448411546
171,2006-10-23,81.46,75.31200000000003,-1.0,9705.236448411546,0.0,9705.236448411546
172,2006-10-24,81.05,75.59266666666669,-1.0,9705.236448411546,0.0,9705.236448411546
173,2006-10-25,81.68,75.84200000000003,-1.0,9705.236448411546,0.0,9705.236448411546
174,2006-10-26,82.19,76.10933333333335,-1.0,9705.236448411546,0.0,9705.236448411546
175,2006-10-27,80.41,76.31966666666669,-1.0,9705.236448411546,0.0,9705.236448411546
176,2006-10-30,80.42,76.53733333333336,-1.0,9705.236448411546,0.0,9705.236448411546
177,2006-10-31,81.08,76.78100000000002,-1.0,9705.236448411546,0.0,9705.236448411546
178,2006-11-01,79.16,76.91100000000002,0.0,9705.236448411546,0.0,9705.236448411546
179,2006-11-02,78.98,77.05533333333334,0.0,9705.236448411546,0.0,9705.236448411546
180,2006-11-03,78.29,77.23166666666667,0.0,9705.236448411546,0.0,9705.236448411546
181,2006-11-06,79.71,77.36366666666667,0.0,9705.236448411546,0.0,9705.236448411546
182,2006-11-07,80.51,77.46033333333335,0.0,9705.236448411546,0.0,9705.236448411546
183,2006-11-08,82.45,77.66166666666668,-1.0,9705.236448411546,0.0,9705.236448411546
184,2006-11-09,83.34,77.87266666666667,-1.0,9705.236448411546,0.0,9705.236448411546
185,2006-11-10,83.12,78.07733333333334,-1.0,9705.236448411546,0.0,9705.236448411546
186,2006-11-13,84.35,78.39366666666666,-1.0,9705.236448411546,0.0,9705.236448411546
187,2006-11-14,85.0,78.758,-1.0,9705.236448411546,0.0,9705.236448411546
188,2006-11-15,84.05,79.047,-1.0,9705.236448411546,0.0,9705.236448411546
189,2006-11-16,85.61,79.40633333333334,-1.0,9705.236448411546,0.0,9705.236448411546
190,2006-11-17,85.85,79.79400000000001,-1.0,9705.236448411546,0.0,9705.236448411546
191,2006-11-20,86.47,80.18866666666666,-1.0,9705.236448411546,0.0,9705.236448411546
192,2006-11-21,88.6,80.68166666666666,-1.0,9705.236448411546,0.0,9705.236448411546
193,2006-11-22,90.31,81.25099999999999,-1.0,9705.236448411546,0.0,9705.236448411546
194,2006-11-24,91.63,81.79666666666665,-1.0,9705.236448411546,0.0,9705.236448411546
195,2006-11-27,89.54,82.28066666666665,-1.0,9705.236448411546,0.0,9705.236448411546
196,2006-11-28,91.81,82.82766666666664,-1.0,9705.236448411546,0.0,9705.236448411546
197,2006-11-29,91.8,83.41133333333332,-1.0,9705.236448411546,0.0,9705.236448411546
198,2006-11-30,91.66,83.98233333333332,-1.0,9705.236448411546,0.0,9705.236448411546
199,2006-12-01,91.32,84.39333333333333,-1.0,9705.236448411546,0.0,9705.236448411546
200,2006-12-04,91.12,84.76566666666666,-1.0,9705.236448411546,0.0,9705.236448411546
201,2006-12-05,91.27,85.09266666666666,-1.0,9705.236448411546,0.0,9705.236448411546
202,2006-12-06,89.83,85.38533333333332,-1.0,9705.236448411546,0.0,9705.236448411546
203,2006-12-07,87.04,85.564,0.0,9705.236448411546,0.0,9705.236448411546
204,2006-12-08,88.26,85.76633333333332,0.0,9705.236448411546,0.0,9705.236448411546
205,2006-12-11,88.75,86.04433333333333,0.0,9705.236448411546,0.0,9705.236448411546
