,Date,Close,SMA,Decision,Cash Balance,Shares Held,Total Value
46,2006-04-27,4.5,4.129333333333333,-1.0,11853.932584269662,0.0,11853.932584269662
47,2006-04-28,4.5,4.149333333333334,-1.0,11853.932584269662,0.0,11853.932584269662
48,2006-05-01,4.44,4.166,-1.0,11853.932584269662,0.0,11853.932584269662
49,2006-05-02,4.4,4.183666666666666,-1.0,11853.932584269662,0.0,11853.932584269662
50,2006-05-03,4.46,4.2059999999999995,-1.0,11853.932584269662,0.0,11853.932584269662
51,2006-05-04,4.5,4.2283333333333335,-1.0,11853.932584269662,0.0,11853.932584269662
52,2006-05-05,4.65,4.2540000000000004,-1.0,11853.932584269662,0.0,11853.932584269662
53,2006-05-08,4.67,4.280666666666666,-1.0,11853.932584269662,0.0,11853.932584269662
54,2006-05-09,4.71,4.3036666666666665,-1.0,11853.932584269662,0.0,11853.932584269662
55,2006-05-10,4.63,4.325,-1.0,11853.932584269662,0.0,11853.932584269662
56,2006-05-11,4.56,4.343666666666667,0.0,11853.932584269662,0.0,11853.932584269662
57,2006-05-12,4.52,4.361666666666666,0.0,11853.932584269662,0.0,11853.932584269662
58,2006-05-15,4.5,4.378333333333333,0.0,11853.932584269662,0.0,11853.932584269662
59,2006-05-16,4.46,4.3966666666666665,0.0,11853.932584269662,0.0,11853.932584269662
60,2006-05-17,4.31,4.408333333333333,0.0,11853.932584269662,0.0,11853.932584269662
61,2006-05-18,4.42,4.422,0.0,11853.932584269662,0.0,11853.932584269662
62,2006-05-19,4.49,4.436000000000001,0.0,11853.932584269662,0.0,11853.932584269662
63,2006-05-22,4.4,4.448000000000001,0.0,11853.932584269662,0.0,11853.932584269662
64,2006-05-23,4.35,4.452333333333334,0.0,11853.932584269662,0.0,11853.932584269662
65,2006-05-24,4.2,4.450333333333334,1.0,0.0,2822.364901016586,11853.932584269662
66,2006-05-25,4.29,4.449,0.0,0.0,2822.364901016586,12107.945425361153
67,2006-05-26,4.38,4.450666666666666,0.0,0.0,2822.364901016586,12361.958266452646
68,2006-05-30,4.47,4.4559999999999995,0.0,0.0,2822.364901016586,12615.97110754414
69,2006-05-31,4.7,4.469666666666666,-1.0,13265.115034777955,0.0,13265.115034777955
