,Date,Close,SMA,Decision,Cash Balance,Shares Held,Total Value
40,2006-04-19,65.28,64.00733333333334,0.0,0.0,163.71971185330713,10687.622789783889
41,2006-04-20,65.09,64.12633333333333,0.0,0.0,163.71971185330713,10656.516044531762
42,2006-04-21,64.39,64.20400000000001,0.0,0.0,163.71971185330713,10541.912246234446
43,2006-04-24,63.25,64.22633333333334,0.0,0.0,163.71971185330713,10355.271774721676
44,2006-04-25,63.78,64.296,0.0,0.0,163.71971185330713,10442.04322200393
45,2006-04-26,64.73,64.388,0.0,0.0,163.71971185330713,10597.576948264572
46,2006-04-27,63.24,64.40666666666668,0.0,0.0,163.71971185330713,10353.634577603143
47,2006-04-28,64.79,64.44866666666668,0.0,0.0,163.71971185330713,10607.40013097577
48,2006-05-01,63.0,64.40933333333334,0.0,0.0,163.71971185330713,10314.341846758349
49,2006-05-02,65.0,64.39433333333334,0.0,0.0,163.71971185330713,10641.781270464964
50,2006-05-03,64.16,64.35766666666667,0.0,0.0,163.71971185330713,10504.256712508184
51,2006-05-04,63.69,64.26800000000001,0.0,0.0,163.71971185330713,10427.30844793713
52,2006-05-05,64.93,64.19833333333335,0.0,0.0,163.71971185330713,10630.320890635234
53,2006-05-08,64.3,64.10900000000001,0.0,0.0,163.71971185330713,10527.177472167648
54,2006-05-09,64.27,64.02833333333335,0.0,0.0,163.71971185330713,10522.265880812049
55,2006-05-10,64.45,63.97366666666668,0.0,0.0,163.71971185330713,10551.735428945645
56,2006-05-11,63.08,63.86200000000001,0.0,0.0,163.71971185330713,10327.439423706614
57,2006-05-12,61.43,63.72666666666668,0.0,0.0,163.71971185330713,10057.301899148657
58,2006-05-15,61.76,63.57400000000002,0.0,0.0,163.71971185330713,10111.329404060249
59,2006-05-16,60.7,63.46333333333335,0.0,0.0,163.71971185330713,9937.786509495743
60,2006-05-17,59.39,63.30866666666669,1.0,0.0,163.71971185330713,9723.313686967911
61,2006-05-18,59.6,63.160333333333355,1.0,0.0,163.71971185330713,9757.694826457106
62,2006-05-19,60.47,63.041000000000025,0.0,0.0,163.71971185330713,9900.130975769482
63,2006-05-22,58.79,62.90333333333335,1.0,0.0,163.71971185330713,9625.081859855925
64,2006-05-23,58.05,62.77133333333335,1.0,0.0,163.71971185330713,9503.929273084479
65,2006-05-24,56.99,62.63266666666668,1.0,0.0,163.71971185330713,9330.386378519974
66,2006-05-25,57.85,62.491000000000014,1.0,0.0,163.71971185330713,9471.185330713817
67,2006-05-26,57.67,62.343333333333355,1.0,0.0,163.71971185330713,9441.715782580222
68,2006-05-30,56.105,62.15683333333335,1.0,0.0,163.71971185330713,9185.494433529797
69,2006-05-31,55.61,61.861500000000014,1.0,0.0,163.71971185330713,9104.45317616241
70,2006-06-01,58.67,61.641166666666685,0.0,0.0,163.71971185330713,9605.43549443353
71,2006-06-02,59.24,61.44616666666669,0.0,0.0,163.71971185330713,9698.755730189914
72,2006-06-05,56.41,61.180166666666686,1.0,0.0,163.71971185330713,9235.428945645055
